TIC ID,CTOI,Promoted to TOI,Master priority,SG1A priority,SG1B priority,SG2 priority,SG3 priority,SG4 priority,SG5 priority,Initial Community Disposition,TFOPWG Disposition,TESS mag,TESS mag error,RA (deg),Dec (deg),PM RA (mas/yr),PM RA error,PM Dec (mas/yr),PM Dec error,Transit Epoch (BJD),Transit Epoch error,Period (days),Period error,Duration (hours),Duration error,Depth (mmag),Depth (mmag) error,Depth (ppm),Depth (ppm) error,Planet Radius (R_Earth),Planet Radius error,Stellar Distance (pc),Stellar Distance error,Stellar Teff (K),Stellar Teff error,Stellar log(g) (cm/s2),Stellar log(g) error,Stellar Radius (R_Sun),Stellar Radius error,Notes,Date Modified,User,Group,Tag
357186082,357186082.01,,,,,,,,,PC,,11.8093,0.009,95.365658,74.279841,3.273,0.039,-4.33,0.047,2458815.833,0.004,0.586,0,0.077,0.009,0.468,,431,,2.489,0.438,407.53,4.7255,6326,131.335,4.41122,0.0877151,1.15313,0.0527336,"new CTOI, Montalto (2022)",2022-10-20,montalto,,421356
357338290,357338290.01,,,,,,,,,PC,,10.1504,0.006,331.850169,27.886797,6.989,0.062,12.239,0.07,2459825.551,0.002,6.07,0.005,3.5,0.5,1.304,0.217,1200,200,3.6,0.5,180.927,1.17,6099,120.8,4.40681,0.0773076,1.10974,0.0501709,Planet candidates from the XESP working group. Details at: http://xjltp.china-vo.org/xesp.html,2022-10-28,wzhou,,421769
357345121,357345121.01,,,,,,,,,PC,,12.133,0.006,195.296932,28.81731,4.665,0.052,-4.416,0.046,2458923.5,0.001,18.597,,0.295,0.003,54.601,,49046,,22.105,8.948,266.556,3.078,5475.97,133.758,4.64617,0.0841911,0.771056,0.0444799,"new CTOI, Montalto (2022)",2022-10-20,montalto,,420875
357441943,357441943.01,,,,,,,,,PC,,8.7392,0.008,229.070962,24.683252,6.179,0.051,-77.026,0.056,2458952.464,0.065,7.012,0.024,0.252,0.029,0.61,,562,,8.574,0.63,219.957,2.0995,5999.59,137.952,3.62013,0.0868541,2.70165,0.140779,"new CTOI, Montalto (2022)",2022-10-20,montalto,,420849
357674158,357674158.01,,,,,,,,,PC,,11.7324,0.006,35.175215,61.00813,-11.635,0.028,-4.048,0.044,2458790.183,0.014,2.734,0.002,0.17,0.021,1.823,,1678,,4.78,1.015,337.744,3.2495,5528,488.23,4.23249,0.134943,1.24917,0.0758165,"new CTOI, Montalto (2022)",2022-10-20,montalto,,421233
357786383,357786383.01,,,,,,,,,PC,,11.2005,0.006,328.283986,44.801331,77.59,0.04,30.182,0.043,2458760.176,0.004,,,5.4,,7.457,0.99,6845,911,6.313,0.714,90.9162,0.2196,4252,124.546,4.56188,0.107174,0.704478,0.0640201,single transit event from the TSTPC working group,2022-04-28,dragomir,tfopwg,415357
357885804,357885804.01,,,,,,,,,PC,,11.9407,0.106,32.625616,68.893835,0.017,0.037,-8.613,0.042,2458787.236,0.007,3.575,0,0.129,0.012,0.845,,778,,5.838,1.207,540.838,9.2715,5395,566.485,3.80233,0.138679,2.01572,0.133467,"new CTOI, Montalto (2022)",2022-10-20,montalto,,421314
358086041,358086041.01,,,,,,,,,PC,,11.7973,0.007,120.784939,16.386892,43.094,0.105,-53.085,0.06,2459500.723,,1.509,0.001,1.548,0.285,1.528,0.14,1406.8,129.1,1.567,0.124,48.6445,0.15855,3595,157,4.80767,0.00464172,0.420836,0.0125455,Slightly v-shaped,2022-01-02,spencer,,104044
358457398,358457398.01,,,,,,,,,PC,,11.3587,0.007,60.245072,-77.897433,4.19,0.037,20.382,0.035,2458326.061,,2.268,,6.233,,1978.914,,838402.546,,,,509.124,4.7545,5595.38,138.286,3.79224,0.0873058,2.09282,0.122447,sector1,2019-05-25,lipponen,,3787
358457398,358457398.02,,,,,,,,,PC,,11.3587,0.007,60.245072,-77.897433,4.19,0.037,20.382,0.035,2458327.193,,2.266,,6.5,,948.701,,582631.442,,,,509.124,4.7545,5595.38,138.286,3.79224,0.0873058,2.09282,0.122447,sector1,2019-05-25,lipponen,,3787
358487062,358487062.01,,,,,,,,,PC,,8.1246,0.006,87.628535,23.46091,-144.641,0.119,-231.327,0.091,2459501.074,0.002,5.502,0.001,2.921,0.255,0.481,0.002,442.7,1.7,1.659,0.12,41.0433,0.11555,5386.05,131.967,4.61342,0.083813,0.788072,0.0456031,Super-Earth around a bright star,2021-12-19,spencer,,103651
358576949,358576949.01,,,,,,,,,PC,,11.0021,0.006,38.752692,-63.055918,6.992,0.053,7.905,0.04,2459091.039,,22.6,,5.23,,13.379,0.028,12247,,,,452.154,5.117,6905,132.008,4.23365,0.0903209,1.54972,0.0654849,newCTOI,2020-11-30,gsun,,52246
358576949,358576949.02,,,,,,,,,PC,,11.0021,0.006,38.752692,-63.055918,6.992,0.053,7.905,0.04,2459083.306,,22.6,,7.2,,10.583,0.028,9700,,,,452.154,5.117,6905,132.008,4.23365,0.0903209,1.54972,0.0654849,newCTOI,2020-11-30,gsun,,52247
358579111,358579111.01,2333.01,,,,,,,,PC,,12.3462,0.006,54.221383,-60.061476,-0.412,0.041,-4.213,0.047,2458344.542,0.004,14.22,0.001,0.295,0.015,3.195,,2938,,10.21,1.61,817.874,16.175,6115,128.576,3.97193,0.0851405,1.83409,0.0935501,"new CTOI, Montalto et al. (2020)",2020-08-10,montalto,,29516
358658763,358658763.01,,,,,,,,,PC,,11.1807,0.007,149.256912,16.388123,23.835,0.109,-27.217,0.115,2459536.931,0.005,,,2.467,0.492,3.829,0.087,3520,80,7.28,0.078,291.725,6.8565,6115.2,101.91,4.3985,0.0753867,1.12237,0.0535176,Found with our in-house single transit finder; Sector 45,2022-01-17,vogl,,107302
359046756,359046756.01,,,,,,,,,PC,,11.2087,0.006,182.722104,35.755701,-9.344,0.05,-24.076,0.044,2458922.522,0.003,,,,,15.347,2.369,14036,2180,10.848,1.164,154.178,0.758,4963.65,142.179,4.49917,0.102239,0.843513,0.0621557,single transit event from the TSTPC working group,2022-04-28,dragomir,tfopwg,415400
359206901,359206901.01,,,,,,,,,PC,,12.0225,0.007,199.200767,27.334632,-22.797,0.095,-2.585,0.072,2458925.658,0.014,5.517,0.004,0.177,0.018,2.161,,1988,,5.212,2.536,378.411,5.7895,5845,128.86,4.41677,0.0788719,1.05013,0.0523291,"new CTOI, Montalto (2022)",2022-10-20,montalto,,420862
359338693,359338693.01,,,,,,,,,PC,,13.1442,0.012,2.039806,64.006534,1.841,0.027,-2.449,0.024,2458791.671,0.009,1.293,0.001,2.518,0.44,3.382,2.565,3110,2360,11,4.18,756.785,10.3755,5770,122,3.95099,,1.77811,,"Qual:B,NotCM?,6.3e+06yr,OffTarget?. Wrn: mean(R)=1.024. Rp=(0.35-1.64)Rj. b=0.05-1.00 (3-97HDI).",2022-02-19,bouma,tfopwg,108227
359357695,359357695.01,1880.01,,,,,,,,PC,,13.0614,0.008,182.726187,-75.13193,-39.401,0.094,-7.25,0.089,2458598.459,0.003,1.726,0,1.492,0.507,10.539,4.232,9660,3890,5.96,1.71,102.608,0.613,3082,157,4.68872,0.0100067,0.556058,0.016711,"Cand super-Neptune; PMS M dwarf (Zari+18, rotn period).",2020-01-03,bouma,tfopwg,8521
359480209,359480209.01,,,,,,,,,PC,,11.4425,0.007,265.574836,27.330203,-1.274,0.029,-29.016,0.034,2458981.057,0.014,2.666,0.001,0.143,0.015,0.722,,665,,6.844,1.424,508.651,5.6715,5204,122,,,2.30364,,"new CTOI, Montalto (2022)",2022-10-20,montalto,,420861
359632791,359632791.01,,,,,,,,,PC,,9.9821,0.006,280.1377,55.278184,-1.547,0.045,3.756,0.046,2458679.145,0.007,4.5,0,0.116,0.022,0.192,,177,,6.477,0.423,608.097,8.471,6535,132.12,3.45613,0.0895403,3.59861,0.166857,"new CTOI, Montalto (2022)",2022-10-20,montalto,,421191
359648342,359648342.01,,,,,,,,,PC,,12.5905,0.006,140.854481,-65.56993,-21.042,2.956,4.588,2.956,2458545.214,,3.95,,3.755,,14.214,,13006.6,,17.021,,511.555,,,,,,,,Identification and vetting detailed in https://arxiv.org/abs/2101.10919.,2021-02-08,olmschenk,,94077
359683436,359683436.01,,,,,,,,,PC,,10.0814,0.006,195.641229,-43.960049,-5.609,0.064,-6.059,0.07,2458608.957,0.019,,,8.8,6.3,1.568,0.056,1443.4,51.51,5.85,0.1,458.963,9.5065,6224,128.754,3.58118,0.0842859,2.93787,0.143229,Found with our in-house single transit finder,2021-02-11,steuer,,94181
359805399,359805399.01,,,,,,,,,PC,,14.0354,0.012,295.746718,19.062645,-0.615,0.033,-5.386,0.036,2458684.174,0.008,1.438,0.001,3.805,0.478,12.569,7.026,11510,6450,16.42,4.6,913.003,23.172,5655,122,4.09639,,1.48196,,"Qual:B,NotCM?,5.5e+07yr,OffTarget?. Wrn: mean(R)=1.011. Rp=(0.73-2.22)Rj. b=0.00-0.87 (3-97HDI).",2022-02-19,bouma,tfopwg,108227
360205899,360205899.01,,,,,,,,,FP,,12.6942,0.007,142.097054,-64.248508,-30.645,0.073,20.273,0.06,2458544.086,0.01,0.429,0,,,20.827,,19000,,,,88.754,0.2992,3291,157,4.70105,0.00952243,0.541772,0.0161908,Eclipsing binary candidate in Carina young moving group,2019-09-13,earley,,5649
360816293,360816293.01,3146.01,,,,,,,,PC,,12.2077,0.006,190.946764,-76.696666,-48.746,0.044,-13.432,0.037,2458597.648,,3.551,,2.785,,8.581,,7871.9,,15.518,,280.355,1.9625,5083,126.174,4.25999,0.0843299,1.13175,0.0699498,Identification and vetting detailed in https://arxiv.org/abs/2101.10919.,2021-02-08,olmschenk,,94078
360816296,360816296.01,3145.01,,,,,,,,PC,,12.1258,0.006,190.950263,-76.69611,-50.404,0.043,-12.974,0.04,2458597.648,,3.551,,2.785,,8.581,,7871.8,,17.902,,283.803,2.0595,4803,126.551,4.07381,0.089945,1.34331,0.0931858,Identification and vetting detailed in https://arxiv.org/abs/2101.10919.,2021-02-08,olmschenk,,94079
361983224,361983224.01,,,,,,,,,PC,,10.6531,0.006,120.32326,34.635312,31.35,0.063,-71.854,0.043,2458863.427,0.007,,,1.944,0.6,5.562,0.033,5110,30,8.655,0.026,67.6078,0.1793,4310,127.585,4.63687,0.104247,0.651081,0.0593518,Found with our in-house single transit finder; Sector 20,2021-01-27,steuer,,93716
362088809,362088809.01,,,,,,,,,PC,,12.2694,0.006,109.009955,-85.764492,-8.417,0.035,14.01,0.04,2458624.108,0.011,1.879,0.001,0.096,0.017,0.777,,715,,7.383,0.541,864.114,15.6295,6101,130.956,3.79834,0.0820884,2.23981,0.105176,"new CTOI, Montalto (2022)",2022-10-20,montalto,,420718
362104293,362104293.01,,,,,,,,,PC,,10.1096,0.006,268.208299,68.455122,47.409,0.054,32.612,0.046,2459701.259,0.03,,,1.467,0.167,1.646,0.011,1515,10,10.868,0.03,93.0936,0.2509,5047,124.957,4.54766,0.0860216,0.807878,0.0508141,Found with our in-house single transit finder; Sector 51; v-shaped,2022-07-22,lthomas,,418031
362130877,362130877.01,,,,,,,,,PC,,13.0088,0.008,260.323621,22.9757,-17.522,0.04,-11.094,0.056,2458983.422,0.001,1.065,,0.026,0.004,8.367,,7677,,21.037,1.473,137.025,0.6795,3540,157,4.6463,0.0108732,0.605812,0.0179238,"new CTOI, Montalto (2022)",2022-10-20,montalto,,420843
364302118,364302118.01,,,,,,,,,PC,,10.3606,0.006,78.226553,-61.698686,5.019,1.533,2.77,2.165,2458325.774,,1.347,,1.933,,3990.883,,974669.333,,19.909,,194.255,,5813,,,,1.14678,,sector1,2019-05-25,lipponen,,3787
364302118,364302118.02,,,,,,,,,PC,,10.3606,0.006,78.226553,-61.698686,5.019,1.533,2.77,2.165,2458326.443,,1.349,,2.2,,3389.558,,955926.589,,26.261,,194.255,,5813,,,,1.14678,,sector1,2019-05-25,lipponen,,3787
364395234,364395234.01,1232.01,,,,,,,,PC,,11.7835,0.006,116.501399,-61.879794,-2.334,0.047,26.14,0.046,2458543.98,,1.375,,1.92,,7.998,,7339.1,,10.261,,328.604,2.3665,5818,134.158,4.37966,0.0781343,1.09597,0.0537437,vetted with DAVE (https://arxiv.org/abs/1901.07459),2019-06-21,galgano,,4210
364400981,364400981.01,,,,,,,,,PC,,12.6857,0.006,310.582927,53.767605,-21.446,0.029,21.768,0.027,2458712.06,,1.94,,,,0.003,,2.39,,,,347.643,1.8235,6217,135.159,4.70436,0.0874209,0.805532,0.0371457,All data obtained using the LightKurve framework,2021-02-02,chiarello,,93786
364538560,364538560.01,,,,,,,,,PC,,11.3229,0.006,71.077285,-74.205705,-1.94,0.046,30.376,0.054,2459037.62,0.05,1.75,0.05,4,2,,,,,,,325.098,2.704,5850.59,111.103,4.24126,0.0745037,1.29139,0.0590452,A Search for Exoplanet Candidates in TESS short cadence Lightcurves with Bayesian Detection: Taaki et al. in prep 2022,2022-12-09,taaki,,422806
364964726,364964726.01,,,,,,,,,PC,,11.0149,0.006,298.22159,59.52862,29.961,0.045,30.832,0.04,2458683.959,,2.06,,2.181,,3.765,,3462,,6.78,,163.133,0.7135,4794,122.729,4.28054,0.0900279,1.05472,0.0720351,Cycle 2 CVZ planet candidates added to short cadence from GI Program G022227; prelim vetting with DAVE,2020-04-01,kruse,,18582
365007485,365007485.01,,,,,,,,,PC,,11.6575,0.006,164.189386,9.673946,-34.648,0.061,-3.8,0.052,2459554.943,0.004,,,4.8,0.3,3.24,0.434,2980,400,5.5,0.5,246.599,2.535,5468,125.929,4.49575,0.0789971,0.914932,0.0506282,PHT candidate. Additional transits in K2. Possible period ~33.6 d.,2022-02-11,eisner,,108007
365096961,365096961.01,,,,,,,,,PC,,12.3043,0.006,305.590031,56.043286,0.127,0.043,-9.164,0.039,2458670.061,0.024,13.352,0.006,0.2,0.03,2.306,,2122,,6.76,2.208,568.081,7.377,6161,150.941,4.22379,0.0828293,1.38607,0.0661658,"new CTOI, Montalto (2022)",2022-10-20,montalto,,421195
365102760,365102760.01,,,,,,,,,PC,,11.3306,0.012,305.839824,54.394319,10.88,0.042,5.193,0.042,2458684.24,0.1,4.204,0.02,7,2,0.543,0.217,500,200,,,555.546,7.5965,4954,122,,,3.15478,,hot Neptune candidate around evolved star,2021-05-13,grunblatt,,96997
365250897,365250897.01,,,,,,,,,PC,,11.2754,0.006,43.898932,5.853722,-3.99,0.074,-7.936,0.079,2459146.245,0.008,,,3.264,0.72,1.913,0.13,1760,120,4.094,0.138,223.846,2.1035,5980,154.968,4.57741,0.0851045,0.892949,0.043794,Found with our in-house single transit finder; Sector 31,2021-02-03,steuer,,93797
365463946,365463946.01,,,,,,,,,PC,,11.5232,0.007,64.783973,9.747266,44.03,0.105,131.142,0.066,2459195.462,0.033,,,6.933,2.81,4.45,0.673,4090,620,2.03,0.148,24.866,0.0349,3361,157,4.93642,0.0069599,0.290445,0.00871703,Found with our in-house single transit finder; Sector 32,2021-02-05,steuer,,93831
365956062,365956062.01,,,,,,,,,PC,,11.1673,0.006,276.187174,-63.479125,27.491,0.037,4.468,0.044,2458653.521,0.004,1.808,0,0.059,0.01,1.15,,1059,,5.43,1.09,339.415,4.618,5789,143.921,4.12432,0.0791837,1.46349,0.0769071,"new CTOI, Montalto et al. (2020)",2020-08-10,montalto,,29518
366074071,366074071.01,,,,,,,,,PC,,10.2955,0.006,356.781098,69.0485,-6.403,0.052,-11.656,0.044,2459884.492,0.001,4.181,0,4.7,0.5,8.164,0.157,7491.4,144.8,15.65,0.75,318.756,2.798,6312,194.286,4.0432,0.0874347,1.75588,0.0778894,Planet candidates from the XESP working group. Details at: http://xjltp.china-vo.org/xesp.html,2022-12-20,wzhou,,423432
366810260,366810260.01,,,,,,,,,PC,,14.1894,0.01,76.929331,34.34734,-0.073,0.062,-2.892,0.04,2458819.353,0.005,3.718,0.002,4.086,0.393,40.528,61.317,36640,54910,44.33,33.21,922.094,32.744,5890,122,4.30768,,1.20194,,"Qual:A,CM,1.6e+08yr. Wrn: mean(R)=1.055. Rp=(0.71-9.56)Rj. b=0.18-1.80 (3-97HDI).",2022-02-19,bouma,tfopwg,108227
366946329,366946329.01,,,,,,,,,PC,,9.5399,0.006,259.285669,-56.47627,-32.947,0.053,-6.442,0.049,2458632.67,,7.9,20,,,0.287,,263.93,,,,131.115,0.718,6174,134.25,4.46802,0.0840994,1.04946,0.0485854,"Camera 2, CCD 3, Column 763, Row 637, Sector 12, unclear orbital period",2021-05-04,chiarello,,96883
367084154,367084154.01,,,,,,,,,PC,,8.81686,0.006,100.780582,44.842348,3.844,0.075,-18.157,0.068,2458839.642,0.006,3.143,0.001,0.108,0.015,0.472,,435,,9.491,0.658,320.389,6.102,6231,129.31,3.39428,0.0854197,3.64929,0.174572,"new CTOI, Montalto (2022)",2022-10-20,montalto,,421089
367461419,367461419.01,,,,,,,,,PC,,11.5201,0.006,34.852977,49.446018,12.743,0.104,-5.004,0.09,2458792.91,,16.76,,,,0.15,,138.18,,,,250.852,3.0835,5966,132.161,4.58401,0.0778345,0.88417,0.0439372,"All data obtained using the lightkurve framework, possible two planets in the system, or algol type variable",2021-02-05,chiarello,,93844
367520974,367520974.01,,,,,,,,,PC,,11.6247,0.006,78.502514,33.890482,6.366,0.099,-17.301,0.065,2458815.569,0.011,2.898,0.002,0.14,0.013,0.911,,839,,4.701,1.057,450.346,11.222,6200,211.476,4.16203,0.0884876,1.49897,0.0781659,"new CTOI, Montalto (2022)",2022-10-20,montalto,,420933
367630162,367630162.03,2104.03,,,,,,,,PC,,10.0556,0.006,151.612215,83.08784,-88.917,0.037,-132.175,0.035,2458696.334,,15.182,,3.549,0.049,0.965,0.017,888.1,15.2,2.201,0.159,76.7418,0.1274,4907,121.571,4.62197,0.0861128,0.723757,0.0465477,s2n=11.5; corrected transit depth of 725.67 (+/-61.86) ppm to account for limb darkening,2020-09-26,spencer,,36053
367630162,367630162.04,2104.04,,,,,,,,PC,,10.0556,0.006,151.612215,83.08784,-88.917,0.037,-132.175,0.035,2458687.799,,9.56,,3.026,0.026,0.511,0.004,470.3,3.5,1.6,0.102,76.7418,0.1274,4907,121.571,4.62197,0.0861128,0.723757,0.0465477,s2n=6.9; corrected transit depth of 383.23 (+/-26.63) ppm,2020-09-26,spencer,,36053
367630162,367630162.05,2104.05,,,,,,,,PC,,10.0556,0.006,151.612215,83.08784,-88.917,0.037,-132.175,0.035,2458685.358,,1.98,,1.681,0.182,0.268,0.006,246.4,5.8,1.194,0.144,76.7418,0.1274,4907,121.571,4.62197,0.0861128,0.723757,0.0465477,s2n=6.5; corrected transit depth of 214.48 (+/-38.99) ppm,2020-09-26,spencer,,36053
367655509,367655509.01,,,,,,,,,PC,,11.4766,0.006,65.152514,41.392494,-7.984,0.103,-5.964,0.054,2458815.774,0.007,0.572,0,0.118,0.013,1.603,,1475,,5.556,1.445,274.336,4.0955,5985.13,144.786,4.34421,0.114707,1.16902,0.116608,"new CTOI, Montalto (2022)",2022-10-20,montalto,,421034
368251043,368251043.01,,,,,,,,,PC,,10.4834,0.006,69.944463,49.128003,-19.565,0.067,-37.566,0.042,2458816.32,,3.05,,,,0.147,,135.19,,,,148.629,0.942,5646.73,102.705,4.55265,0.0729695,0.877284,0.0423016,"Camera 1, CCD 2, Column 420, Row 569, Sector 19",2021-07-03,chiarello,,98214
368435330,368435330.01,1797.01,,,,,,,,PC,,8.6259,0.006,162.776697,25.641065,-92.839,0.09,-23.217,0.109,2458902.878,,3.644,,2.433,,,,,,,,82.3432,0.3914,5922,120.4,4.42991,0.0776997,1.04904,0.0483141,promising pc orbiting bright host,2020-04-10,holstkristiansen,,18689
368443416,368443416.01,,,,,,,,,PC,,11.4897,0.006,358.689235,69.940873,-4.766,0.042,-3.17,0.042,2458755.963,0.006,22.393,0.001,0.229,0.018,1.783,,1641,,8.098,2.172,537.456,7.0255,6423,244.274,4.02285,0.0957843,1.83546,0.0841608,"new CTOI, Montalto (2022)",2022-10-20,montalto,,421323
368678195,368678195.01,6027.01,,,,,,,,PC,,13.8504,0.007,12.740739,68.185903,-6.448,0.043,-6.093,0.034,2458791.595,0.001,2.84,0,2.69,0.105,53.077,27.177,47710,24720,22.71,5.88,416.463,4.1105,4389,122,4.24954,,1.02903,,"Qual:B,PMS?. Wrn: mean(R)=1.036. Rp=(1.01-2.98)Rj. b=0.00-0.60 (3-97HDI).",2022-02-19,bouma,tfopwg,108227
368713985,368713985.01,,,,,,,,,PC,,11.7584,0.006,220.299751,-32.363352,-12.794,0.066,-1.433,0.057,2458597.908,0.003,4.093,0.001,0.203,0.009,5.789,,5318,,16.8,2.63,758.968,20.239,6301,133.167,3.84713,0.0909221,2.19878,0.115779,"new CTOI, Montalto et al. (2020)",2020-08-10,montalto,,29446
368803791,368803791.01,,,,,,,,,PC,,11.1701,0.006,221.596287,5.318877,-41.62,0.076,-50.95,0.098,2459715.139,0.002,15.526,0.001,2.6,0.5,24.153,0.543,22000,500,16.2,0.5,223.868,2.3725,5601,127.302,4.43019,0.0775701,1.00405,0.0521608,Planet candidates from the XESP working group. Details at: http://xjltp.china-vo.org/xesp.html,2022-07-02,wzhou,,416744
369031347,369031347.01,,,,,,,,,PC,,11.1596,0.039,17.839206,68.085312,4.637,0.042,6.694,0.046,2459000.697,0.015,2.475,0.001,6.5,1.5,1.086,0.217,1000,200,,,621.93,10.506,4166,122,,,5.989,,short-period planet candidate around RGB star,2020-09-04,grunblatt,,33765
369375920,369375920.01,,,,,,,,,PC,,12.1034,0.006,59.880256,-38.612043,14.406,0.033,-7.548,0.044,2458496.7,,1.133,,,,1.63,,1500,,,,426.341,3.7965,6166,137.859,4.48279,0.0840205,1.02738,0.0482362,DTARPS 391 in Melton+  arXiv:2302.06724,2023-03-01,feigelson,,426909
369376388,369376388.01,2486.01,,,,,,,,PC,,11.1869,0.006,59.85217,-36.476026,153.461,0.032,24.084,0.043,2458412.484,0.002,1.541,0,0.067,0.006,1.657,,1525,,3.47,0.7,96.5003,0.2093,4205,121.948,4.47935,0.107339,0.774692,0.0706884,"new CTOI, Montalto et al. (2020)",2020-08-10,montalto,,29458
369395383,369395383.01,,,,,,,,,PC,,11.0586,0.007,12.307066,-21.162343,-6.966,0.13,-24.532,0.089,2458330.323,,2.431,,,,1.412,,1300,,,,402.712,16.1995,6208,125.821,4.12088,0.0914143,1.57169,0.0950252,DTARPS 393 in Melton+  arXiv:2302.06724,2023-03-01,feigelson,,426909
369456296,369456296.01,,,,,,,,,PC,,11.0756,0.006,311.658892,-40.538884,35.666,0.071,-47.803,0.054,2458346.452,,,,5.033,,39.893,,36076.075,,26.505,,310.455,4.549,5738,133.396,4.16231,0.0805953,1.3941,0.0696483,sector1,2019-06-22,lipponen,,3787
369474541,369474541.01,,,,,,,,,PC,,11.1862,0.007,15.45314,9.798544,13.419,0.075,-9.067,0.055,2459451.456,,5.498,,4.8,,6.306,,5791,,14.457,,470.668,11.5615,6281,125.995,4.05316,0.0875881,1.72746,0.0887411,"new ctoi from Sectors 42,43 SPOC FFIs; Vetting attached",2023-01-01,rrodrigues,,423711
369476686,369476686.01,,,,,,,,,PC,,10.959,0.006,15.575683,10.23194,-46.191,0.069,-37.671,0.052,2459462.362,0.015,,,2.867,1.187,2.587,0.119,2380,110,3.79,0.084,115.487,0.5865,4985,127.418,4.65126,0.0883261,0.710608,0.0454899,Found with our in-house single transit finder; Sector 42,2021-10-25,vogl,,101172
369532319,369532319.01,5967.01,,,,,,,,PC,,10.1233,0.006,338.574347,33.823466,-1.237,0.075,-29.635,0.076,2458755.81,0.01,0,0,5.6,1,2.174,0.543,2000,500,,,145.066,1.1995,5758,128.163,4.45663,0.0775638,0.993436,0.0484472,PHT candidate. Single transit event.,2020-05-18,eisner,,19173
369779127,369779127.01,,,,,,,,,PC,,8.769,0.006,147.459326,-85.545248,-32.89,2,28.83,2,2458643.95,0.02,0,0,6.1,1,1.358,0.271,1250,250,5.5,1,142.116,,6654,,,,1.55182,,Planet Hunters TESS candidate. Single transit event.,2020-05-22,eisner,,19238
370010846,370010846.01,,,,,,,,,PC,,13.8564,0.006,46.987523,-66.111186,3.925,0.026,-4.85,0.025,2458327.004,,3.485,,2.927,,16.06,,14682.9,,13.57,,822.224,9.151,5728,122,4.42477,,1.02553,,Identification and vetting detailed in https://arxiv.org/abs/2101.10919.,2021-02-08,olmschenk,,94080
370138999,370138999.01,3260.01,,,,,,,,PC,,12.1225,0.006,48.785978,-75.72207,5.395,0.035,25.123,0.036,2458323.309,0.004,11.452,0,0.15,0.013,3.143,,2891,,10.94,8.2,599.768,6.6425,6193,137.832,4.15101,0.0824949,1.51811,0.0712537,"new CTOI, Montalto et al. (2020)",2020-08-10,montalto,,29535
370324073,370324073.01,,,,,,,,,PC,,10.586,0.006,341.243685,-58.267024,-32.624,0.052,-18.24,0.066,2458325.918,,,,5.833,,3570.744,,962700.538,,25.729,,128.706,0.654,5006,123.228,4.42807,0.0851507,0.921585,0.0565427,firstBulkUpload,2019-05-12,lipponen,,3542
370324073,370324073.02,,,,,,,,,PC,,10.586,0.006,341.243685,-58.267024,-32.624,0.052,-18.24,0.066,2458341.735,,,,7,,1356.624,,713351.059,,71.325,,128.706,0.654,5006,123.228,4.42807,0.0851507,0.921585,0.0565427,firstBulkUpload,2019-05-12,lipponen,,3542
371207036,371207036.01,,,,,,,,,PC,,11.2932,0.006,109.660129,32.529959,-4.451,0.088,-30.969,0.074,2458838.817,0.011,4.917,0.003,0.12,0.015,1.5,,1381,,5.259,0.398,295.486,4.516,5919,130.242,4.36188,0.0773953,1.13345,0.0559598,"new CTOI, Montalto (2022)",2022-10-20,montalto,,420921
371443216,371443216.01,1924.01,,,,,,,,PC,,8.0552,0.006,147.580067,-66.113925,6.051,0.055,-15.398,0.051,2458599.015,,2.823,,,,6.534,,6000,,14.5,,170.696,0.933,8181,143.32,4.2113,0.0754348,1.83611,0.0584171,T=8 hot jupiter around field star. Good for doppler tomography!,2020-01-19,bouma,tfopwg,15889
371596256,371596256.01,,,,,,,,,PC,,11.3326,0.006,147.896399,-67.118368,-12.7,3,4.3,2.9,2458590.668,0.005,,,4.9,,5.765,11.248,5296,10306,14.675,,460.836,,7437,,,,1.84908,,single transit event from the TSTPC working group,2022-04-28,dragomir,tfopwg,415410
371766879,371766879.01,,,,,,,,,PC,,11.9118,0.007,173.303015,75.832013,21.433,0.043,-3.563,0.045,2458681.523,0.012,6.59,0.001,0.109,0.028,0.68,,626,,4.221,0.97,489.688,6.219,5897,130.423,4.15114,0.0794946,1.43931,0.0689849,"new CTOI, Montalto (2022)",2022-10-20,montalto,,421375
371864043,371864043.01,3041.01,,,,,,,,PC,,11.2553,0.006,149.324748,-68.779105,-25.283,0.041,13.962,0.045,2458571.788,,2.96,,3.789,,7.535,,6915.6,,18.232,,484.97,5.947,6267.67,120.811,3.99673,0.0851384,1.83589,0.0870327,Identification and vetting detailed in https://arxiv.org/abs/2101.10919.,2021-02-08,olmschenk,,94081
372136783,372136783.01,,,,,,,,,PC,,10.6562,0.006,330.881942,68.133739,8.577,0.047,2.531,0.044,2458737.326,0.011,1.799,0,0.236,0.026,0.324,,298,,2.309,0.682,329.783,2.7285,6163,145.99,4.10372,0.0863499,1.59223,0.0759498,"new CTOI, Montalto (2022)",2022-10-20,montalto,,421307
